"","borough","neighborhood","building.class.category","tax.class.at.present","block","lot","ease.ment","building.class.at.present","address","apartment.number","zip.code","residential.units","commercial.units","total.units","land.square.feet","gross.square.feet","year.built","tax.class.at.time.of.sale","building.class.at.time.of.sale","sale.price","sale.date","sale.price.n","gross.sqft","land.sqft"
"6739",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5648,27,NA,"A2","50-03 194TH   STREET                     ","            ",11365,1,0,1,6520,1926,1930,1,"A2","$ 960,000","2015-11-05",960000,1926,6520
"6740",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5648,58,NA,"A0","50-54 195TH STREET                       ","            ",11365,1,0,1,4000,1804,1930,1,"A0","$ 919,000","2015-07-30",919000,1804,4000
"6741",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5651,21,NA,"A0","50-07 196 STREET                         ","            ",11365,1,0,1,4000,1506,1945,1,"A0","$ 48,000","2015-06-24",48000,1506,4000
"6742",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5652,14,NA,"A0","196-18 51ST AVENUE                       ","            ",11365,1,0,1,5500,1506,1960,1,"A0","$ 850,000","2015-11-23",850000,1506,5500
"6743",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5653,1,NA,"A5","50-46 184TH STREET                       ","            ",11365,1,0,1,3666,896,1960,1,"A5","$ 520,000","2015-12-29",520000,896,3666
"6744",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5654,9,NA,"A5","50-31 184TH STREET                       ","            ",11365,1,0,1,2650,1016,1940,1,"A5","$ 620,000","2016-04-12",620000,1016,2650
"6745",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5654,36,NA,"A5","50-24 185TH   STREET                     ","            ",11365,1,0,1,2500,896,1940,1,"A5","$ 520,000","2015-06-19",520000,896,2500
"6746",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5654,39,NA,"A5","50-30 185TH STREET                       ","            ",11365,1,0,1,2500,1172,1940,1,"A5","$ 598,000","2015-05-04",598000,1172,2500
"6748",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5655,13,NA,"A5","50-25 185 STREET                         ","            ",11365,1,0,1,2617,896,1950,1,"A5","$ 605,000","2015-10-19",605000,896,2617
"6749",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5655,25,NA,"A5","50-03 185TH STREET                       ","            ",11365,1,0,1,2617,1300,1950,1,"A5","$ 685,000","2015-11-20",685000,1300,2617
"6752",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5656,6,NA,"A1","186-28 PECK AVE                          ","            ",11365,1,0,1,4650,1300,1950,1,"A1","$ 390,000","2015-05-12",390000,1300,4650
"6755",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5663,11,NA,"A1","53-12 193RD   STREET                     ","            ",11365,1,0,1,4000,1998,2014,1,"A1","$ 10","2016-03-23",10,1998,4000
"6757",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5664,27,NA,"A5","53-44 194TH STREET                       ","            ",11365,1,0,1,1800,1433,1955,1,"A5","$ 667,000","2015-09-14",667000,1433,1800
"6758",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5665,52,NA,"A5","53-25 194TH   STREET                     ","            ",11365,1,0,1,1800,1633,1940,1,"A5","$ 599,000","2015-07-28",599000,1633,1800
"6759",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5665,53,NA,"A5","53-23 194TH   STREET                     ","            ",11365,1,0,1,1800,1633,1940,1,"A5","$ 10","2016-03-17",10,1633,1800
"6760",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5666,34,NA,"A0","195-04 53RD AVENUE                       ","            ",11365,1,0,1,4000,1697,1945,1,"A0","$ 891,000","2015-10-19",891000,1697,4000
"6761",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5666,45,NA,"A5","53-14 196TH   STREET                     ","            ",11365,1,0,1,1800,1633,1955,1,"A5","$ 688,000","2016-03-31",688000,1633,1800
"6762",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5667,4,NA,"A0","53-41 196TH   STREET                     ","            ",11365,1,0,1,4800,1206,1950,1,"A0","$ 825,000","2015-11-05",825000,1206,4800
"6763",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5667,18,NA,"A5","53-17 196TH  STREET                      ","            ",11365,1,0,1,1800,1633,1947,1,"A5","$ 660,000","2015-08-13",660000,1633,1800
"6764",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5667,20,NA,"A5","53-13 196TH   STREET                     ","            ",11365,1,0,1,1800,1633,1947,1,"A5","$ 678,000","2015-10-16",678000,1633,1800
"6765",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5667,25,NA,"A5","53-03 196TH   STREET                     ","            ",11365,1,0,1,1580,1188,1947,1,"A5","$ 655,000","2015-11-18",655000,1188,1580
"6766",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5667,50,NA,"A0","53-50 HOLLIS COURT                       ","            ",11365,1,0,1,4000,1206,1950,1,"A0","$ 655,000","2015-09-10",655000,1206,4000
"6767",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5669,7,NA,"A5","56-04 184TH   STREET                     ","            ",11365,1,0,1,2500,1174,1940,1,"A5","$ 623,000","2015-10-20",623000,1174,2500
"6768",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5669,9,NA,"A5","56-08 184TH STREET                       ","            ",11365,1,0,1,2500,1204,1940,1,"A5","$ 658,000","2015-12-22",658000,1204,2500
"6769",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5670,14,NA,"A5","56-18 185 STREET                         ","            ",11365,1,0,1,2500,896,1940,1,"A5","$ 593,675","2015-08-03",593675,896,2500
"6770",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5670,30,NA,"A2","184-15 58TH AVENUE                       ","            ",11365,1,0,1,4000,1144,1950,1,"A2","$ 885,000","2015-11-30",885000,1144,4000
"6772",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5672,15,NA,"A0","56-18 187TH   STREET                     ","            ",11365,1,0,1,4000,1376,1945,1,"A0","$ 730,000","2015-06-26",730000,1376,4000
"6775",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5678,9,NA,"A0","192-18 56 AVENUE                         ","            ",11365,1,0,1,4000,900,1950,1,"A0","$ 658,000","2015-12-21",658000,900,4000
"6776",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5683,55,NA,"A0","56-11 196TH STREET                       ","            ",11365,1,0,1,4000,1575,1945,1,"A0","$ 700,000","2016-03-21",7e+05,1575,4000
"6777",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5684,16,NA,"A0","56-23 196TH   PLACE                      ","            ",11365,1,0,1,4000,1595,1960,1,"A0","$ 780,000","2016-03-02",780000,1595,4000
"6778",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5685,6,NA,"A0","56-29 197TH   STREET                     ","            ",11365,1,0,1,4960,1185,1945,1,"A0","$ 815,000","2015-12-16",815000,1185,4960
"6779",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5685,34,NA,"A0","197-21 58TH AVENUE                       ","            ",11365,1,0,1,4725,1427,1945,1,"A0","$ 839,888","2015-07-31",839888,1427,4725
"6780",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5690,52,NA,"A1","58-25 186TH   STREET                     ","            ",11365,1,0,1,4000,1900,1950,1,"A1","$ 175,230","2015-07-20",175230,1900,4000
"6782",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5691,18,NA,"A0","58-32 188 STREET                         ","            ",11365,1,0,1,4000,1480,1950,1,"A0","$ 850,000","2015-10-23",850000,1480,4000
"6784",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5694,32,NA,"A0","58-50 192 STREET                         ","            ",11365,1,0,1,3200,1160,1945,1,"A0","$ 716,600","2015-08-24",716600,1160,3200
"6786",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5702,15,NA,"A0","58-20 196TH   PLACE                      ","            ",11365,1,0,1,4840,1150,1945,1,"A0","$ 739,999","2016-01-13",739999,1150,4840
"6788",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5702,17,NA,"A0","58-24 196TH   PLACE                      ","            ",11365,1,0,1,4840,1350,1945,1,"A0","$ 820,000","2016-04-07",820000,1350,4840
"6789",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5702,19,NA,"A0","58-28 196TH PLACE                        ","            ",11365,1,0,1,4840,1337,1945,1,"A0","$ 870,000","2016-03-24",870000,1337,4840
"6791",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5705,13,NA,"A0","58-16 198TH   STREET                     ","            ",11365,1,0,1,4000,1156,1945,1,"A0","$ 720,000","2015-07-23",720000,1156,4000
"6792",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5705,54,NA,"A0","58-23 197TH STREET                       ","            ",11365,1,0,1,4000,1342,1945,1,"A0","$ 780,000","2016-01-15",780000,1342,4000
"6793",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5748,24,NA,"A1","163-36 20TH   AVENUE                     ","            ",11357,1,0,1,4000,1776,1945,1,"A1","$ 860,000","2016-03-11",860000,1776,4000
"6794",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5748,28,NA,"A0","163-46 20TH   AVENUE                     ","            ",11357,1,0,1,4000,1464,1945,1,"A0","$ 690,000","2015-05-20",690000,1464,4000
"6795",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5748,44,NA,"A0","163-67 20 ROAD                           ","            ",11357,1,0,1,4100,2562,1945,1,"A0","$ 1,077,000","2015-12-14",1077000,2562,4100
"6796",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5748,71,NA,"A0","163-15 20TH   ROAD                       ","            ",11357,1,0,1,4142,990,1945,1,"A0","$ 10","2015-09-04",10,990,4142
"6799",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5749,44,NA,"A0","163-63 21ST AVENUE                       ","            ",11357,1,0,1,4142,972,1945,1,"A0","$ 834,000","2016-02-12",834000,972,4142
"6800",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5751,6,NA,"A0","166-04 20TH   AVENUE                     ","            ",11357,1,0,1,4000,1062,1945,1,"A0","$ 632,500","2015-11-17",632500,1062,4000
"6801",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5751,26,NA,"A0","166-44 20TH AVENUE                       ","            ",11357,1,0,1,4100,1062,1945,1,"A0","$ 650,000","2016-03-18",650000,1062,4100
"6803",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5752,1,NA,"A0","166-03 21ST   AVENUE                     ","            ",11357,1,0,1,4000,1147,1945,1,"A0","$ 634,000","2015-08-31",634000,1147,4000
"6804",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5752,10,NA,"A0","166-12 20TH   ROAD                       ","            ",11357,1,0,1,4100,1080,1945,1,"A0","$ 701,000","2015-12-28",701000,1080,4100
"6806",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5755,23,NA,"S1","21-10 163RD STREET                       ","            ",11357,1,1,2,2700,2736,1960,1,"S1","$ 1,080,000","2015-12-18",1080000,2736,2700
"6808",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5757,66,NA,"A5","163-11 22ND AVENUE                       ","            ",11357,1,0,1,2200,1056,1960,1,"A5","$ 635,000","2016-04-15",635000,1056,2200
"6809",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5758,19,NA,"A5","163-32 22ND   AVENUE                     ","            ",11357,1,0,1,2250,1232,1950,1,"A5","$ 673,800","2015-10-15",673800,1232,2250
"6810",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5758,20,NA,"A5","163-34 22ND   AVENUE                     ","            ",11357,1,0,1,2250,1232,1950,1,"A5","$ 660,000","2015-09-09",660000,1232,2250
"6811",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5758,22,NA,"A5","163-38 22ND   AVENUE                     ","            ",11357,1,0,1,2250,1176,1950,1,"A5","$ 607,000","2015-07-08",607000,1176,2250
"6812",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5758,24,NA,"A5","163-42 22 AVENUE                         ","            ",11357,1,0,1,2250,1232,1950,1,"A5","$ 650,000","2015-10-12",650000,1232,2250
"6813",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5759,16,NA,"A1","24-08 166TH   STREET                     ","            ",11357,1,0,1,4000,1232,1940,1,"A1","$ 713,000","2016-01-19",713000,1232,4000
"6815",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5761,49,NA,"A5","166-65 22ND AVENUE                       ","            ",11357,1,0,1,1566,1188,1955,1,"A5","$ 530,000","2015-06-11",530000,1188,1566
"6816",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5765,6,NA,"A5","169-04 22ND AVENUE                       ","            ",11357,1,0,1,1998,1188,1955,1,"A5","$ 550,000","2015-10-07",550000,1188,1998
"6817",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5765,9,NA,"A5","169-10 22ND AVENUE                       ","            ",11357,1,0,1,1800,1188,1955,1,"A5","$ 568,000","2015-10-09",568000,1188,1800
"6818",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5765,14,NA,"A5","169-20 22ND   AVENUE                     ","            ",11357,1,0,1,1512,1188,1955,1,"A5","$ 572,000","2016-01-19",572000,1188,1512
"6819",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5767,14,NA,"A1","166-12 24TH   AVENUE                     ","            ",11357,1,0,1,4000,1602,1940,1,"A1","$ 915,000","2015-12-09",915000,1602,4000
"6823",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5772,63,NA,"A1","169-27 25TH AVENUE                       ","            ",11357,1,0,1,4000,1199,1940,1,"A1","$ 783,500","2015-08-10",783500,1199,4000
"6825",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5962,16,NA,"A1","27-10 172ND STREET                       ","            ",11358,1,0,1,3150,1242,1940,1,"A1","$ 690,000","2015-09-04",690000,1242,3150
"6826",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5963,24,NA,"A0","2712 UTOPIA PKWY                         ","            ",11358,1,0,1,3500,1528,1945,1,"A0","$ 910,000","2015-10-08",910000,1528,3500
"6828",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5963,57,NA,"A1","26-11 172 STREET                         ","            ",11358,1,0,1,3300,1045,1930,1,"A1","$ 715,000","2015-09-18",715000,1045,3300
"6830",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",5965,60,NA,"A5","28-10 UTOPIA PARKWAY                     ","            ",11358,1,0,1,2000,1504,1940,1,"A5","$ 738,000","2015-11-19",738000,1504,2000
"6831",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",6351,37,NA,"A5","57-14 LAWRENCE STREET                    ","            ",11355,1,0,1,2417,1056,1950,1,"A5","$ 260,000","2015-07-07",260000,1056,2417
"6832",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",6353,8,NA,"A1","130-10 58TH AVENUE                       ","            ",11355,1,0,1,3000,1446,1925,1,"A1","$ 20,000","2016-02-23",20000,1446,3000
"6833",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",6354,30,NA,"A1","130-41 59TH AVENUE                       ","            ",11355,1,0,1,4000,1716,1940,1,"A1","$ 1,210,000","2015-08-12",1210000,1716,4000
"6835",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",6355,18,NA,"A2","130-28 59TH   AVENUE                     ","            ",11355,1,0,1,3000,800,1920,1,"A2","$ 880,000","2016-02-05",880000,800,3000
"6836",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",6364,79,NA,"A1","132-34 58TH   ROAD                       ","            ",11355,1,0,1,2500,1568,1920,1,"A1","$ 810,000","2015-11-13",810000,1568,2500
"6837",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",6374,16,NA,"A2","136-34 58TH ROAD                         ","            ",11355,1,0,1,4000,1066,1920,1,"A2","$ 970,000","2015-10-14",970000,1066,4000
"6839",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",6374,45,NA,"A5","136-11 59TH   AVENUE                     ","            ",11355,1,0,1,2000,2040,1945,1,"A5","$ 838,000","2015-11-30",838000,2040,2000
"6840",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",6403,31,NA,"A5","140-27 58TH   ROAD                       ","            ",11355,1,0,1,2000,1600,1935,1,"A5","$ 810,000","2015-09-09",810000,1600,2000
"6841",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",6403,39,NA,"A5","140-11 58TH ROAD                         ","            ",11355,1,0,1,2000,1600,1935,1,"A5","$ 85,000","2015-07-31",85000,1600,2000
"6842",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",6403,43,NA,"A5","140-03 58TH ROAD                         ","            ",11355,1,0,1,2000,1600,1935,1,"A5","$ 845,000","2015-12-11",845000,1600,2000
"6843",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",6404,6,NA,"A5","140-14 58TH   ROAD                       ","            ",11355,1,0,1,1948,1632,1935,1,"A5","$ 820,000","2016-03-08",820000,1632,1948
"6845",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",6404,22,NA,"A5","141-11 59 AVENUE                         ","            ",11355,1,0,1,1948,1520,1935,1,"A5","$ 860,000","2015-09-10",860000,1520,1948
"6847",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",6406,55,NA,"A1","57-06 146 STREET                         ","            ",11355,1,0,1,3950,1642,1940,1,"A1","$ 965,000","2015-09-01",965000,1642,3950
"6848",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",6409,30,NA,"A5","142-08 59 AVENUE                         ","            ",11355,1,0,1,2240,1697,1945,1,"A5","$ 700,000","2015-08-06",7e+05,1697,2240
"6849",4,"FLUSHING-NORTH           ","01  ONE FAMILY DWELLINGS                    ","1",6409,31,NA,"A5","142-10 59TH AVENUE                       ","            ",11355,1,0,1,2163,1697,1945,1,"A5","$ 775,000","2015-08-03",775000,1697,2163
